1775205753.8137112, -80.71, 746.14, 1, 1
1775205753.895412, -81.18, 663.31, 1, 1
1775205753.9363031, -82.03, 599.45, 1, 1
1775205753.9792168, -83.02, 538.36, 1, 1
1775205754.059466, -50.73, 417.29, 1, 1
1775205754.100248, -26.65, 322.63, 1, 1
1775205754.141265, -8.47, 243.90, 1, 1
1775205754.182297, -6.73, 202.32, 1, 1
1775205754.2233229, -7.39, 170.06, 1, 1
1775205754.264318, -8.01, 140.45, 1, 1
1775205754.305314, -6.88, 103.56, 1, 1
1775205754.346318, -4.19, 62.45, 1, 1
1775205754.387403, -2.76, 29.96, 1, 1
1775205754.4285598, -3.66, 96.77, 1, 1
1775205754.469685, -6.28, 148.61, 1, 1
1775205754.510608, -11.90, 189.89, 1, 1
1775205754.551703, -19.37, 217.51, 1, 1
1775205754.592691, -20.87, 218.81, 1, 1
1775205754.6336372, -5.88, 157.85, 1, 1
1775205754.6746528, 6.18, 94.08, 1, 1
1775205754.715656, 15.46, 60.26, 1, 1
1775205754.756604, 23.33, 13.01, 1, 1
1775205754.799597, 29.24, -19.79, 1, 1
1775205754.8398669, 34.67, -61.43, 1, 1
1775205754.881939, 38.80, -89.75, 1, 1
1775205754.922945, 42.07, -106.60, 1, 1
1775205754.963846, 40.48, -73.88, 1, 1
1775205755.004739, 32.76, -24.30, 1, 1
1775205755.045862, 20.58, 46.96, 1, 1
1775205755.086842, 8.10, 117.57, 1, 1
1775205755.1277492, 13.99, 117.65, 1, 1
1775205755.16879, 20.14, 104.32, 1, 1
1775205755.209804, 25.84, 82.06, 1, 1
1775205755.250775, 30.77, 56.45, 1, 1
1775205755.291726, 33.41, 51.16, 1, 1
1775205755.332821, 36.09, 40.73, 1, 1
1775205755.37378, 38.92, 19.98, 1, 1
1775205755.4145138, 41.42, -5.62, 1, 1
1775205755.455924, 43.91, -36.69, 1, 1
1775205755.496057, 45.91, -63.75, 1, 1
1775205755.537659, 47.60, -88.20, 1, 1
1775205755.578769, 49.02, -107.16, 1, 1
1775205755.619736, 50.35, -125.93, 1, 1
1775205755.660726, 52.03, -138.94, 1, 1
1775205755.701282, 53.21, -166.16, 1, 1
1775205755.742947, 54.57, -190.92, 1, 1
1775205755.783763, 55.89, -237.34, 1, 1
1775205755.8247948, 56.62, -262.87, 1, 1
1775205755.865792, 57.92, -315.30, 1, 1
1775205755.90667, 58.89, -362.04, 1, 1
1775205755.947691, 59.73, -401.43, 1, 1
1775205755.988947, 60.54, -422.34, 1, 1
1775205756.029815, 61.23, -435.88, 1, 1
1775205756.0706072, 61.87, -431.30, 1, 1
1775205756.1117492, 62.63, -409.64, 1, 1
